order_id,tenant,flow,sender,hub,dispatch_pool,vehicle_type,start_time,end_time,title,route_description,tags,overview,content,type,start,end,service_fee,start_task_validation,end_task_validation,status_group
4458304,518,4,f8zc,m1oOOnCT,41,zevqJY,2020-06-05 21:31:03.695783,2020-06-05 21:39:48.146491,W5pM,g,L6ZhBT2wDH,oG,69,zevqJY,Nguiu Street,Cooper Street,0.33,m1oOOnCT,RjuNlq1Ad,4
1196661,518,4,f8zc,m1oOOnCT,41,69,2020-06-05 21:31:03.695783,2020-06-05 21:39:48.146491,W5pM,g,L6ZhBT2wDH,oG,69,zevqJY,Nguiu Street,Cooper Street,0.33,m1oOOnCT,RjuNlq1Ad,4
3793748,518,4,f8zc,W5pM,41,69,2020-06-05 21:31:03.695783,2020-06-05 21:39:48.146491,W5pM,g,L6ZhBT2wDH,oG,69,zevqJY,Nguiu Street,Cooper Street,0.33,m1oOOnCT,RjuNlq1Ad,4
9206779,518,4,f8zc,W5pM,41,69,2020-06-05 21:31:03.695783,2020-06-05 21:39:48.146491,W5pM,zevqJY,L6ZhBT2wDH,oG,69,zevqJY,Nguiu Street,Cooper Street,0.33,m1oOOnCT,RjuNlq1Ad,4
2107223,437,51,609bbwEiO,1ka6sUlG,5,KVh,2023-03-06 04:29:52.195457,2023-03-06 04:44:57.974331,qaLyQiE,BFV,k,rAr8vyp,JyO,yXQB1H,Henbury Avenue,Moil Crescent,10000.0,ldbEsxAn2yi,9,4
5801279,437,51,609bbwEiO,1ka6sUlG,5,KVh,2023-03-06 04:29:52.195457,2023-03-06 04:44:57.974331,qaLyQiE,BFV,k,rAr8vyp,qaLyQiE,yXQB1H,Henbury Avenue,Moil Crescent,10000.0,ldbEsxAn2yi,9,4
6303085,437,51,609bbwEiO,609bbwEiO,5,KVh,2023-03-06 04:29:52.195457,2023-03-06 04:44:57.974331,qaLyQiE,BFV,k,rAr8vyp,qaLyQiE,yXQB1H,Henbury Avenue,Moil Crescent,10000.0,ldbEsxAn2yi,9,4
3401858,437,51,609bbwEiO,609bbwEiO,5,KVh,2023-03-06 04:29:52.195457,2023-03-06 04:44:57.974331,qaLyQiE,BFV,k,rAr8vyp,ldbEsxAn2yi,yXQB1H,Henbury Avenue,Moil Crescent,10000.0,ldbEsxAn2yi,9,4
8792903,437,51,609bbwEiO,609bbwEiO,5,KVh,2023-03-06 04:29:52.195457,2023-03-06 04:44:57.974331,qaLyQiE,BFV,KVh,rAr8vyp,ldbEsxAn2yi,yXQB1H,Henbury Avenue,Moil Crescent,10000.0,ldbEsxAn2yi,9,4
7565197,437,51,609bbwEiO,609bbwEiO,5,KVh,2023-03-06 04:29:52.195457,2023-03-06 04:44:57.974331,qaLyQiE,BFV,KVh,rAr8vyp,ldbEsxAn2yi,yXQB1H,Henbury Avenue,Moil Crescent,10000.0,BFV,9,4
2626209,437,51,609bbwEiO,609bbwEiO,5,KVh,2023-03-06 04:29:52.195457,2023-03-06 04:44:57.974331,qaLyQiE,BFV,KVh,rAr8vyp,ldbEsxAn2yi,yXQB1H,Henbury Avenue,Moil Crescent,10000.0,BFV,9,5
7691050,172,23,KiDwhNR1yJ6Ea0,bcp,97,wgeDxKc1hT,2024-06-23 18:02:50.183269,2024-06-23 18:53:30.551121,u,uqsu67vdyD,mUYTs0iPKFk,tYd1,1V,vdGcRqv9YcfTYg,Ford Street,Angelo Street,10000.0,9zMLJXx8O6vZjwMfW4ipsSRP,1o,1
2338636,172,23,KiDwhNR1yJ6Ea0,mUYTs0iPKFk,97,wgeDxKc1hT,2024-06-23 18:02:50.183269,2024-06-23 18:53:30.551121,u,uqsu67vdyD,mUYTs0iPKFk,tYd1,1V,vdGcRqv9YcfTYg,Ford Street,Angelo Street,10000.0,9zMLJXx8O6vZjwMfW4ipsSRP,1o,1
8199687,172,23,KiDwhNR1yJ6Ea0,mUYTs0iPKFk,97,wgeDxKc1hT,2024-06-23 18:02:50.183269,2024-06-23 18:53:30.551121,u,uqsu67vdyD,mUYTs0iPKFk,tYd1,1V,tYd1,Ford Street,Angelo Street,10000.0,9zMLJXx8O6vZjwMfW4ipsSRP,1o,1
5765983,172,23,KiDwhNR1yJ6Ea0,mUYTs0iPKFk,97,wgeDxKc1hT,2024-06-23 18:02:50.183269,2024-06-23 18:53:30.551121,u,uqsu67vdyD,mUYTs0iPKFk,tYd1,1V,tYd1,Ford Street,Chapman Road,10000.0,9zMLJXx8O6vZjwMfW4ipsSRP,1o,1
8388930,277,76,uCN,P2dSdQZqo6Tnz,47,6yEeN2PT,2024-03-20 18:25:31.253518,2024-03-20 19:11:51.908189,E,YZnPA,mAcnE,0gmzqZ,F2YmjvfktiSVqs1mRSBOCA,85Q7Fp,East Point Road,Atkins Drive,10000.0,c0u,Ntb,5
7516899,277,76,uCN,P2dSdQZqo6Tnz,47,6yEeN2PT,2024-03-20 18:25:31.253518,2024-03-20 19:11:51.908189,E,YZnPA,mAcnE,mAcnE,F2YmjvfktiSVqs1mRSBOCA,85Q7Fp,East Point Road,Atkins Drive,10000.0,c0u,Ntb,5
5701887,277,76,uCN,P2dSdQZqo6Tnz,47,6yEeN2PT,2024-03-20 18:25:31.253518,2024-03-20 19:11:51.908189,E,YZnPA,mAcnE,mAcnE,F2YmjvfktiSVqs1mRSBOCA,85Q7Fp,East Point Road,Kalymnos Drive,10000.0,c0u,Ntb,5
1012547,277,76,uCN,P2dSdQZqo6Tnz,47,6yEeN2PT,2024-03-20 18:25:31.253518,2024-03-20 19:11:51.908189,E,YZnPA,mAcnE,mAcnE,mAcnE,85Q7Fp,East Point Road,Kalymnos Drive,10000.0,c0u,Ntb,5
3299081,277,76,uCN,P2dSdQZqo6Tnz,47,6yEeN2PT,2024-03-20 18:25:31.253518,2024-03-20 19:11:51.908189,E,YZnPA,Ntb,mAcnE,mAcnE,85Q7Fp,East Point Road,Kalymnos Drive,10000.0,c0u,Ntb,5
6222107,277,76,uCN,P2dSdQZqo6Tnz,47,mAcnE,2024-03-20 18:25:31.253518,2024-03-20 19:11:51.908189,E,YZnPA,Ntb,mAcnE,mAcnE,85Q7Fp,East Point Road,Kalymnos Drive,10000.0,c0u,Ntb,5
1803799,73,98,8wPZFj6,P,72,XkLf,2024-05-22 06:37:50.394427,2024-05-22 07:33:46.320541,UbyxZsq4rJJ,x,ax1OqYyWxAFrQ90c54ODIC,FCaGFSTLqlamwcA2ts,fw53o0idQzE1gqA8,gkE0rP2z8KQ,Caryota Court,Anchorage Court,2.0,wA,Vzj,1
8140617,73,98,8wPZFj6,P,72,XkLf,2024-05-22 06:37:50.394427,2024-05-22 07:33:46.320541,UbyxZsq4rJJ,x,ax1OqYyWxAFrQ90c54ODIC,FCaGFSTLqlamwcA2ts,fw53o0idQzE1gqA8,gkE0rP2z8KQ,Caryota Court,Pavonia Place,2.0,wA,Vzj,1
7997809,73,98,8wPZFj6,P,1,XkLf,2024-05-22 06:37:50.394427,2024-05-22 07:33:46.320541,UbyxZsq4rJJ,x,ax1OqYyWxAFrQ90c54ODIC,FCaGFSTLqlamwcA2ts,fw53o0idQzE1gqA8,gkE0rP2z8KQ,Caryota Court,Pavonia Place,2.0,wA,Vzj,1
9731285,73,98,8wPZFj6,P,1,XkLf,2024-05-22 06:37:50.394427,2024-05-22 07:33:46.320541,UbyxZsq4rJJ,x,ax1OqYyWxAFrQ90c54ODIC,FCaGFSTLqlamwcA2ts,fw53o0idQzE1gqA8,gkE0rP2z8KQ,Caryota Court,Pavonia Place,2.0,wA,P,1
4961699,73,98,8wPZFj6,P,1,P,2024-05-22 06:37:50.394427,2024-05-22 07:33:46.320541,UbyxZsq4rJJ,x,ax1OqYyWxAFrQ90c54ODIC,FCaGFSTLqlamwcA2ts,fw53o0idQzE1gqA8,gkE0rP2z8KQ,Caryota Court,Pavonia Place,2.0,wA,P,1
1876763,395,53,aJ8kKB,u4H6,59,2k,2022-08-15 09:04:16.039435,2022-08-15 09:29:30.156648,fOf5T9j3,WI,y1dKei,DMkZ,OGT0B,269x,Crab Claw Island Boat Ramp,Kingfisher Crescent,1.0,6w0mK,m8bMyiB,1
8887620,395,53,aJ8kKB,u4H6,59,2k,2022-08-15 09:04:16.039435,2022-08-15 09:29:30.156648,fOf5T9j3,WI,y1dKei,DMkZ,OGT0B,269x,Rindberg Street,Kingfisher Crescent,1.0,6w0mK,m8bMyiB,1
3644240,395,53,aJ8kKB,y1dKei,59,2k,2022-08-15 09:04:16.039435,2022-08-15 09:29:30.156648,fOf5T9j3,WI,y1dKei,DMkZ,OGT0B,269x,Rindberg Street,Kingfisher Crescent,1.0,6w0mK,m8bMyiB,1
1402510,395,1,aJ8kKB,y1dKei,59,2k,2022-08-15 09:04:16.039435,2022-08-15 09:29:30.156648,fOf5T9j3,WI,y1dKei,DMkZ,OGT0B,269x,Rindberg Street,Kingfisher Crescent,1.0,6w0mK,m8bMyiB,1
1293222,954,37,w,MsGT,44,Uc,2021-04-07 07:21:07.215367,2021-04-07 07:53:58.502711,wfjoMFouX,FkNWAF2QuBjCl,ve46,DublNUhyup1Y,85d5eQLSij,3,Ross Smith Avenue,Calytrix Road,1.1,GP5,OI8GNpSWk0b,3
5855502,954,37,w,MsGT,44,Uc,2021-04-07 07:21:07.215367,2021-04-07 07:53:58.502711,wfjoMFouX,FkNWAF2QuBjCl,ve46,DublNUhyup1Y,85d5eQLSij,3,Ross Smith Avenue,Aralia Street,1.1,GP5,OI8GNpSWk0b,3
4561844,954,37,w,MsGT,44,Uc,2021-04-07 07:21:07.215367,2021-04-07 07:53:58.502711,wfjoMFouX,FkNWAF2QuBjCl,ve46,3,85d5eQLSij,3,Ross Smith Avenue,Aralia Street,1.1,GP5,OI8GNpSWk0b,3
4039042,954,37,w,w,44,Uc,2021-04-07 07:21:07.215367,2021-04-07 07:53:58.502711,wfjoMFouX,FkNWAF2QuBjCl,ve46,3,85d5eQLSij,3,Ross Smith Avenue,Aralia Street,1.1,GP5,OI8GNpSWk0b,3
6836221,605,82,TE2yldJE,yCRTZ9,42,3qm0UyfE5P,2021-08-30 03:45:44.580174,2021-08-30 03:59:17.735994,LxVKEvGTv5P2oJ1ngcqr0dqcZMFa0xdqzh3GO9,U2,rVeEme4txu,GyW,kHO,TV,Hinkler Crescent,Woodroffe Avenue,1542.83,k7YL,03mkd3aYM6Fq,7
5034660,605,82,TE2yldJE,yCRTZ9,42,3qm0UyfE5P,2021-08-30 03:45:44.580174,2021-08-30 03:59:17.735994,LxVKEvGTv5P2oJ1ngcqr0dqcZMFa0xdqzh3GO9,U2,rVeEme4txu,GyW,kHO,TV,Roystonea Avenue,Woodroffe Avenue,1542.83,k7YL,03mkd3aYM6Fq,7
9927302,605,82,TE2yldJE,yCRTZ9,42,3qm0UyfE5P,2021-08-30 03:45:44.580174,2021-08-30 03:59:17.735994,LxVKEvGTv5P2oJ1ngcqr0dqcZMFa0xdqzh3GO9,U2,rVeEme4txu,GyW,kHO,TV,Roystonea Avenue,Woodroffe Avenue,1542.83,k7YL,GyW,7
9849774,605,82,TE2yldJE,yCRTZ9,42,3qm0UyfE5P,2021-08-30 03:45:44.580174,2021-08-30 03:59:17.735994,LxVKEvGTv5P2oJ1ngcqr0dqcZMFa0xdqzh3GO9,U2,rVeEme4txu,GyW,3qm0UyfE5P,TV,Roystonea Avenue,Woodroffe Avenue,1542.83,k7YL,GyW,7
9743365,98,68,7Ivi,kpEmPP8,12,CxVmAB,2022-04-29 06:19:00.169955,2022-04-29 07:18:07.457003,g,DgfyC,pbGv4vvv5GL,HU0CJt,lDYhwY,JlGRjtdEfew5i,Vimy Lane,Henbury Avenue,1.5,kHw,e6Kb,2
8659498,98,68,7Ivi,kpEmPP8,12,CxVmAB,2022-04-29 06:19:00.169955,2022-04-29 07:18:07.457003,g,DgfyC,pbGv4vvv5GL,HU0CJt,lDYhwY,JlGRjtdEfew5i,Vimy Lane,East Point Road,1.5,kHw,e6Kb,2
2939412,98,68,HU0CJt,kpEmPP8,12,CxVmAB,2022-04-29 06:19:00.169955,2022-04-29 07:18:07.457003,g,DgfyC,pbGv4vvv5GL,HU0CJt,lDYhwY,JlGRjtdEfew5i,Vimy Lane,East Point Road,1.5,kHw,e6Kb,2
7393305,98,68,HU0CJt,kpEmPP8,12,CxVmAB,2022-04-29 06:19:00.169955,2022-04-29 07:18:07.457003,g,HU0CJt,pbGv4vvv5GL,HU0CJt,lDYhwY,JlGRjtdEfew5i,Vimy Lane,East Point Road,1.5,kHw,e6Kb,2
3685191,98,68,HU0CJt,g,12,CxVmAB,2022-04-29 06:19:00.169955,2022-04-29 07:18:07.457003,g,HU0CJt,pbGv4vvv5GL,HU0CJt,lDYhwY,JlGRjtdEfew5i,Vimy Lane,East Point Road,1.5,kHw,e6Kb,2
2720070,98,68,HU0CJt,g,12,CxVmAB,2022-04-29 06:19:00.169955,2022-04-29 07:18:07.457003,g,kHw,pbGv4vvv5GL,HU0CJt,lDYhwY,JlGRjtdEfew5i,Vimy Lane,East Point Road,1.5,kHw,e6Kb,2
8233547,337,67,p2,qBAoXCtPqgLadjHbTo9qUA3,22,iam,2023-05-28 10:52:21.724777,2023-05-28 11:40:37.954673,mzD,vuy,R,2ST2KAjVJ767lp,d5Kv,F5R,Berrimah Road,Nudl Street,0.33,XUL6hJ4m5,ET,4
6449644,337,67,p2,qBAoXCtPqgLadjHbTo9qUA3,22,iam,2023-05-28 10:52:21.724777,2023-05-28 11:40:37.954673,F5R,vuy,R,2ST2KAjVJ767lp,d5Kv,F5R,Berrimah Road,Nudl Street,0.33,XUL6hJ4m5,ET,4
2205379,337,67,p2,qBAoXCtPqgLadjHbTo9qUA3,22,iam,2023-05-28 10:52:21.724777,2023-05-28 11:40:37.954673,F5R,vuy,R,2ST2KAjVJ767lp,d5Kv,F5R,Berrimah Road,Pandanus Street,0.33,XUL6hJ4m5,ET,4
8466363,337,22,p2,qBAoXCtPqgLadjHbTo9qUA3,22,iam,2023-05-28 10:52:21.724777,2023-05-28 11:40:37.954673,F5R,vuy,R,2ST2KAjVJ767lp,d5Kv,F5R,Berrimah Road,Pandanus Street,0.33,XUL6hJ4m5,ET,4
8470724,337,22,p2,qBAoXCtPqgLadjHbTo9qUA3,22,iam,2023-05-28 10:52:21.724777,2023-05-28 11:40:37.954673,F5R,2ST2KAjVJ767lp,R,2ST2KAjVJ767lp,d5Kv,F5R,Berrimah Road,Pandanus Street,0.33,XUL6hJ4m5,ET,4
3497633,1,1,0,0,1,0,2020-01-01 00:00:00.000000,2020-01-01 00:02:00.000000,0,0,0,0,0,0,Lee Point Road,Ross Smith Avenue,0.01,0,0,1
8065254,1,1,0,0,1,0,2020-01-01 00:00:00.000000,2020-01-01 00:02:00.000000,0,0,0,0,0,0,Lee Point Road,Ross Smith Avenue,1.01,0,0,1
7264691,840,33,dv32X9SlxcbKJ,cDf,44,WWFZqS,2023-03-29 04:05:08.259336,2023-03-29 04:09:16.942911,v,fScdb1,wyXS,V8X2bH1h0,zF,B,Strangways Road,Kilfoyle Crescent,1.01,y,cqZfn41T27Uew,2
8374136,1,1,0,0,1,0,2020-01-01 00:00:00.000000,2020-01-01 00:02:00.000000,0,0,0,0,0,0,Lee Point Road,Ross Smith Avenue,0.5,0,0,1
7370237,952,39,oPEgTRqwn,g00ovF3,53,4PES6VA7,2023-09-25 18:47:15.789821,2023-09-25 19:14:39.788845,5,G,48,Do,uldUBqK8ICJj9UCe,wPpdpe0tjMlwWmTt,Rindberg Street,Nguiu Street,0.5,P,j,4
7221476,1,1,0,0,1,0,2020-01-01 00:00:00.000000,2020-01-01 00:02:00.000000,0,0,0,0,0,0,Lee Point Road,Ross Smith Avenue,1.0,0,0,1
4501534,1000,72,4kBO,8dhCD,62,tcuqF,2023-07-16 13:24:23.791242,2023-07-16 13:35:31.614516,zQd,843cBN,Jo,HSy,gKdqdXt,G,Stedcombe Street,Vimy Lane,1.0,tsc,Y7uHXpB2usPfjFGNpQJ0u8ICWw6UC0b,9
4547757,1,1,0,0,1,0,2020-01-01 00:00:00.000000,2020-01-01 00:02:00.000000,0,0,0,0,0,0,Lee Point Road,Ross Smith Avenue,0.01,0,0,1
5651609,612,17,ESkp5B1tkz1Y,YRCZd8,15,nETeVoaQXZ0A,2023-02-26 05:47:23.130579,2023-02-26 06:21:56.727633,yifI,Z1Wn,oA0o,Xd1c,BiSU9frM9zXHc0dUOJRaNV8NSX2mQBAH2FKrT,YwRb,Nudl Street,Anchorage Court,0.01,YgMiQipydY9,CzRoKHO45N8j4UJRaRpCbRjH,10
7672674,1,1,0,0,1,0,2020-01-01 00:00:00.000000,2020-01-01 00:02:00.000000,0,0,0,0,0,0,Lee Point Road,Ross Smith Avenue,2.0,0,0,1
4230313,599,36,lL,YqQh2sj3sg,15,KpmiDN8bU,2022-04-10 23:12:10.337403,2022-04-10 23:52:50.278123,HfiHGTvN,tq7BdRJN7,qQOR,bE,XYsNR,bPXJ4R,Nguiu Street,Kerinauia Drive,2.0,Cs6,Z9,6
4539434,599,36,lL,YqQh2sj3sg,15,KpmiDN8bU,2022-04-10 23:12:10.337403,2022-04-10 23:52:50.278123,HfiHGTvN,tq7BdRJN7,qQOR,bE,XYsNR,bPXJ4R,Kerinauia Drive,Leanyer Drive,2.0,Cs6,Z9,6
5588685,599,36,lL,YqQh2sj3sg,36,KpmiDN8bU,2022-04-10 23:12:10.337403,2022-04-10 23:52:50.278123,HfiHGTvN,tq7BdRJN7,qQOR,bE,XYsNR,bPXJ4R,Kerinauia Drive,Leanyer Drive,2.0,Cs6,Z9,6
5899133,599,36,lL,YqQh2sj3sg,36,KpmiDN8bU,2022-04-10 23:12:10.337403,2022-04-10 23:52:50.278123,HfiHGTvN,tq7BdRJN7,Cs6,bE,XYsNR,bPXJ4R,Kerinauia Drive,Leanyer Drive,2.0,Cs6,Z9,6
3761296,599,36,lL,YqQh2sj3sg,36,KpmiDN8bU,2022-04-10 23:12:10.337403,2022-04-10 23:52:50.278123,HfiHGTvN,tq7BdRJN7,Cs6,bE,KpmiDN8bU,bPXJ4R,Kerinauia Drive,Leanyer Drive,2.0,Cs6,Z9,6
9555805,599,36,lL,YqQh2sj3sg,36,KpmiDN8bU,2022-04-10 23:12:10.337403,2022-04-10 23:52:50.278123,HfiHGTvN,tq7BdRJN7,KpmiDN8bU,bE,KpmiDN8bU,bPXJ4R,Kerinauia Drive,Leanyer Drive,2.0,Cs6,Z9,6
7229600,33,37,mqD,y,60,sLxry1txNaQqFZIOTVXqf2a8QtZjm2VRqO,2020-11-19 21:49:36.183107,2020-11-19 22:18:07.382350,5l,DDdWbvmwv,nk2VEr,U4qE,NIc,4BUsDo5Ng,Nudl Street,Tilston Avenue,10000.0,CZW45O3qfoVkD7FHbBO5GTn,l,3
4661226,33,37,mqD,y,60,sLxry1txNaQqFZIOTVXqf2a8QtZjm2VRqO,2020-11-19 21:49:36.183107,2020-11-19 22:18:07.382350,4BUsDo5Ng,DDdWbvmwv,nk2VEr,U4qE,NIc,4BUsDo5Ng,Nudl Street,Tilston Avenue,10000.0,CZW45O3qfoVkD7FHbBO5GTn,l,3
8333920,33,60,mqD,y,60,sLxry1txNaQqFZIOTVXqf2a8QtZjm2VRqO,2020-11-19 21:49:36.183107,2020-11-19 22:18:07.382350,4BUsDo5Ng,DDdWbvmwv,nk2VEr,U4qE,NIc,4BUsDo5Ng,Nudl Street,Tilston Avenue,10000.0,CZW45O3qfoVkD7FHbBO5GTn,l,3
7381783,33,60,mqD,y,60,sLxry1txNaQqFZIOTVXqf2a8QtZjm2VRqO,2020-11-19 21:49:36.183107,2020-11-19 22:18:07.382350,4BUsDo5Ng,DDdWbvmwv,nk2VEr,U4qE,NIc,4BUsDo5Ng,Tilston Avenue,Chung Wah Terrace,10000.0,CZW45O3qfoVkD7FHbBO5GTn,l,3
1379141,33,60,mqD,y,60,DDdWbvmwv,2020-11-19 21:49:36.183107,2020-11-19 22:18:07.382350,4BUsDo5Ng,DDdWbvmwv,nk2VEr,U4qE,NIc,4BUsDo5Ng,Tilston Avenue,Chung Wah Terrace,10000.0,CZW45O3qfoVkD7FHbBO5GTn,l,3
7481276,33,60,mqD,y,60,DDdWbvmwv,2020-11-19 21:49:36.183107,2020-11-19 22:18:07.382350,4BUsDo5Ng,DDdWbvmwv,nk2VEr,U4qE,U4qE,4BUsDo5Ng,Tilston Avenue,Chung Wah Terrace,10000.0,CZW45O3qfoVkD7FHbBO5GTn,l,3
3961025,158,1,xvj,II8f,50,9SEA,2020-12-31 09:46:26.384983,2020-12-31 10:17:29.733963,yaTevPCp8z,0NG,fOIgh4TOyPEbhT,kUj7Rh3jCSyQ3783oXQpMopv55LKnQmwyNdBfG2,IVwNw,72,Kitchener Drive,Kingfisher Crescent,7213.05,U,1RDU3Bz9lgt,9
2229442,158,1,xvj,II8f,50,9SEA,2020-12-31 09:46:26.384983,2020-12-31 10:17:29.733963,yaTevPCp8z,0NG,fOIgh4TOyPEbhT,kUj7Rh3jCSyQ3783oXQpMopv55LKnQmwyNdBfG2,IVwNw,72,Kitchener Drive,Smith Street,7213.05,U,1RDU3Bz9lgt,9
8031392,158,1,xvj,II8f,50,9SEA,2020-12-31 09:46:26.384983,2020-12-31 10:17:29.733963,yaTevPCp8z,0NG,fOIgh4TOyPEbhT,kUj7Rh3jCSyQ3783oXQpMopv55LKnQmwyNdBfG2,9SEA,72,Kitchener Drive,Smith Street,7213.05,U,1RDU3Bz9lgt,9
4453586,158,9,xvj,II8f,50,9SEA,2020-12-31 09:46:26.384983,2020-12-31 10:17:29.733963,yaTevPCp8z,0NG,fOIgh4TOyPEbhT,kUj7Rh3jCSyQ3783oXQpMopv55LKnQmwyNdBfG2,9SEA,72,Kitchener Drive,Smith Street,7213.05,U,1RDU3Bz9lgt,9
4370942,158,9,xvj,II8f,50,9SEA,2020-12-31 09:46:26.384983,2020-12-31 10:17:29.733963,yaTevPCp8z,0NG,fOIgh4TOyPEbhT,kUj7Rh3jCSyQ3783oXQpMopv55LKnQmwyNdBfG2,72,72,Kitchener Drive,Smith Street,7213.05,U,1RDU3Bz9lgt,9
9759552,446,75,kEZJKKJtW,5pCx,34,WnC,2023-04-02 13:03:56.713101,2023-04-02 13:23:50.861227,ThbYtC,hzdHJ,ozkGNaMS,hEIp4gd,D,8wj,Coronation Drive,Pitman Court,9999.0,hcLGso81Y,j6g7OJe0zlMPL,2
2167268,446,75,kEZJKKJtW,5pCx,34,WnC,2023-04-02 13:03:56.713101,2023-04-02 13:23:50.861227,ThbYtC,hzdHJ,ozkGNaMS,hEIp4gd,D,8wj,Coronation Drive,Marina Boulevard,9999.0,hcLGso81Y,j6g7OJe0zlMPL,2
7459589,446,2,kEZJKKJtW,5pCx,34,WnC,2023-04-02 13:03:56.713101,2023-04-02 13:23:50.861227,ThbYtC,hzdHJ,ozkGNaMS,hEIp4gd,D,8wj,Coronation Drive,Marina Boulevard,9999.0,hcLGso81Y,j6g7OJe0zlMPL,2
1744118,446,2,kEZJKKJtW,5pCx,34,WnC,2023-04-02 13:03:56.713101,2023-04-02 13:23:50.861227,ThbYtC,hzdHJ,ozkGNaMS,hEIp4gd,j6g7OJe0zlMPL,8wj,Coronation Drive,Marina Boulevard,9999.0,hcLGso81Y,j6g7OJe0zlMPL,2
2699537,446,2,kEZJKKJtW,5pCx,2,WnC,2023-04-02 13:03:56.713101,2023-04-02 13:23:50.861227,ThbYtC,hzdHJ,ozkGNaMS,hEIp4gd,j6g7OJe0zlMPL,8wj,Coronation Drive,Marina Boulevard,9999.0,hcLGso81Y,j6g7OJe0zlMPL,2
1298958,786,94,j3PqagkDO,1,47,9XyWnX33b,2023-06-23 23:18:50.091166,2023-06-23 23:53:20.272436,iHsEgFPOlOAQ8HBi,D,tN,HXOux6YQ,2,46vR,Crab Claw Island Boat Ramp,Cheesefruit Street,0.01,zrQUt9eQ7R59b6Z,QMfblY,1
4853012,786,94,j3PqagkDO,1,47,9XyWnX33b,2023-06-23 23:18:50.091166,2023-06-23 23:53:20.272436,iHsEgFPOlOAQ8HBi,D,tN,HXOux6YQ,2,46vR,Crab Claw Island Boat Ramp,Cheesefruit Street,0.01,zrQUt9eQ7R59b6Z,9XyWnX33b,1
2698894,786,94,j3PqagkDO,1,47,zrQUt9eQ7R59b6Z,2023-06-23 23:18:50.091166,2023-06-23 23:53:20.272436,iHsEgFPOlOAQ8HBi,D,tN,HXOux6YQ,2,46vR,Crab Claw Island Boat Ramp,Cheesefruit Street,0.01,zrQUt9eQ7R59b6Z,9XyWnX33b,1
7737902,786,94,j3PqagkDO,1,47,zrQUt9eQ7R59b6Z,2023-06-23 23:18:50.091166,2023-06-23 23:53:20.272436,iHsEgFPOlOAQ8HBi,D,tN,HXOux6YQ,2,46vR,Bonson Terrace,Cheesefruit Street,0.01,zrQUt9eQ7R59b6Z,9XyWnX33b,1
4041816,786,94,j3PqagkDO,1,47,zrQUt9eQ7R59b6Z,2023-06-23 23:18:50.091166,2023-06-23 23:53:20.272436,iHsEgFPOlOAQ8HBi,HXOux6YQ,tN,HXOux6YQ,2,46vR,Bonson Terrace,Cheesefruit Street,0.01,zrQUt9eQ7R59b6Z,9XyWnX33b,1
5894311,786,94,j3PqagkDO,1,47,zrQUt9eQ7R59b6Z,2023-06-23 23:18:50.091166,2023-06-23 23:53:20.272436,iHsEgFPOlOAQ8HBi,HXOux6YQ,tN,HXOux6YQ,2,2,Bonson Terrace,Cheesefruit Street,0.01,zrQUt9eQ7R59b6Z,9XyWnX33b,1
1466627,383,51,h,skCQqQ,93,8f,2021-06-16 05:05:01.159459,2021-06-16 05:52:58.715967,x,S,ik1WCTs,Mp,kS,AEB,Hinkler Crescent,Rindberg Street,4339.96,j0IWNyTa,25,7
7715773,383,51,h,skCQqQ,93,8f,2021-06-16 05:05:01.159459,2021-06-16 05:52:58.715967,kS,S,ik1WCTs,Mp,kS,AEB,Hinkler Crescent,Rindberg Street,4339.96,j0IWNyTa,25,7
7284824,383,51,h,skCQqQ,93,8f,2021-06-16 05:05:01.159459,2021-06-16 05:52:58.715967,kS,S,ik1WCTs,Mp,kS,AEB,Hinkler Crescent,Dick Ward Drive,4339.96,j0IWNyTa,25,7
2117629,383,51,h,skCQqQ,93,h,2021-06-16 05:05:01.159459,2021-06-16 05:52:58.715967,kS,S,ik1WCTs,Mp,kS,AEB,Hinkler Crescent,Dick Ward Drive,4339.96,j0IWNyTa,25,7
3363754,383,51,h,skCQqQ,93,h,2021-06-16 05:05:01.159459,2021-06-16 05:52:58.715967,AEB,S,ik1WCTs,Mp,kS,AEB,Hinkler Crescent,Dick Ward Drive,4339.96,j0IWNyTa,25,7
3586439,997,95,D1jf,U,43,91ZXxwhfFYLAk5lJEIj,2024-03-07 07:19:14.249974,2024-03-07 07:23:18.876186,6MLw8H,R,U,cQW6xuOmZtZzmzUNPd,ItnrnVqMDO1ajC4,D,Kalymnos Drive,Austin Lane,9999.0,61Qw,c,4
6306810,997,95,D1jf,U,43,91ZXxwhfFYLAk5lJEIj,2024-03-07 07:19:14.249974,2024-03-07 07:23:18.876186,6MLw8H,R,U,cQW6xuOmZtZzmzUNPd,ItnrnVqMDO1ajC4,D,Kalymnos Drive,Austin Lane,9999.0,U,c,4
8672351,997,95,D1jf,U,43,91ZXxwhfFYLAk5lJEIj,2024-03-07 07:19:14.249974,2024-03-07 07:23:18.876186,6MLw8H,R,U,cQW6xuOmZtZzmzUNPd,ItnrnVqMDO1ajC4,D,Kalymnos Drive,Yanyula Drive,9999.0,U,c,4
